,Date,precip_and_snowmelt_input_Lower Green-Desolation Canyon_mean,irrigation_Lower Green-Desolation Canyon_mean,AET_Lower Green-Desolation Canyon_mean,soil_thickness_Lower Green-Desolation Canyon_mean,soil_porosity_Lower Green-Desolation Canyon_mean,field_capacity_Lower Green-Desolation Canyon_mean,wilting_point_Lower Green-Desolation Canyon_mean,Geo_K_Lower Green-Desolation Canyon_mean,Runoff_Lower Green-Desolation Canyon_mean,Recharge_Lower Green-Desolation Canyon_mean,Soil_Water_End_Of_Previous_Timestep_Lower Green-Desolation Canyon_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower Green-Desolation Canyon_mean,precip_and_snowmelt_input_m3_Lower Green-Desolation Canyon_sum,irrigation_m3_Lower Green-Desolation Canyon_sum,AET_m3_Lower Green-Desolation Canyon_sum,Runoff_m3_Lower Green-Desolation Canyon_sum,Recharge_m3_Lower Green-Desolation Canyon_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower Green-Desolation Canyon_sum,Lower Green-Desolation Canyon_area_m2
0,2024-01-01,10.550878446616345,0.0,17.949879388903778,327.8441843465223,0.47919371668014715,72.60005261189102,35.851428383193685,9697.510927765925,0.0,0.49509593345663855,19.765946053040178,10.268703284186223,53176444.52175732,0.0,90460801.2448706,0.0,2495459.725020183,99616821.0413634,5035045090.525365
1,2024-01-01,10.550878446616345,0.0,17.949879388903778,327.8441843465223,0.47919371668014715,72.60005261189102,35.851428383193685,9697.510927765925,0.0,0.49509593345663855,19.765946053040178,10.268703284186223,53176444.52175732,0.0,90460801.2448706,0.0,2495459.725020183,99616821.0413634,5035045090.525365
2,2024-01-01,10.550878446616345,0.0,17.949879388903778,327.8441843465223,0.47919371668014715,72.60005261189102,35.851428383193685,9697.510927765925,0.0,0.49509593345663855,19.765946053040178,10.268703284186223,53176444.52175732,0.0,90460801.2448706,0.0,2495459.725020183,99616821.0413634,5035045090.525365
3,2024-01-01,10.550878446616345,0.0,17.949879388903778,327.8441843465223,0.47919371668014715,72.60005261189102,35.851428383193685,9697.510927765925,0.0,0.49509593345663855,19.765946053040178,10.268703284186223,53176444.52175732,0.0,90460801.2448706,0.0,2495459.725020183,99616821.0413634,5035045090.525365
4,2024-01-01,10.550878446616345,0.0,17.949879388903778,327.8441843465223,0.47919371668014715,72.60005261189102,35.851428383193685,9697.510927765925,0.0,0.49509593345663855,19.765946053040178,10.268703284186223,53176444.52175732,0.0,90460801.2448706,0.0,2495459.725020183,99616821.0413634,5035045090.525365
5,2024-01-01,10.550878446616345,0.0,17.949879388903778,327.8441843465223,0.47919371668014715,72.60005261189102,35.851428383193685,9697.510927765925,0.0,0.49509593345663855,19.765946053040178,10.268703284186223,53176444.52175732,0.0,90460801.2448706,0.0,2495459.725020183,99616821.0413634,5035045090.525365
6,2024-01-01,10.550878446616345,0.0,17.949879388903778,327.8441843465223,0.47919371668014715,72.60005261189102,35.851428383193685,9697.510927765925,0.0,0.49509593345663855,19.765946053040178,10.268703284186223,53176444.52175732,0.0,90460801.2448706,0.0,2495459.725020183,99616821.0413634,5035045090.525365
7,2024-01-01,10.550878446616345,0.0,17.949879388903778,327.8441843465223,0.47919371668014715,72.60005261189102,35.851428383193685,9697.510927765925,0.0,0.49509593345663855,19.765946053040178,10.268703284186223,53176444.52175732,0.0,90460801.2448706,0.0,2495459.725020183,99616821.0413634,5035045090.525365
8,2024-01-01,10.550878446616345,0.0,17.949879388903778,327.8441843465223,0.47919371668014715,72.60005261189102,35.851428383193685,9697.510927765925,0.0,0.49509593345663855,19.765946053040178,10.268703284186223,53176444.52175732,0.0,90460801.2448706,0.0,2495459.725020183,99616821.0413634,5035045090.525365
9,2024-01-01,10.550878446616345,0.0,17.949879388903778,327.8441843465223,0.47919371668014715,72.60005261189102,35.851428383193685,9697.510927765925,0.0,0.49509593345663855,19.765946053040178,10.268703284186223,53176444.52175732,0.0,90460801.2448706,0.0,2495459.725020183,99616821.0413634,5035045090.525365
