,Date,precip_and_snowmelt_input_Westwater Canyon_mean,irrigation_Westwater Canyon_mean,AET_Westwater Canyon_mean,soil_thickness_Westwater Canyon_mean,soil_porosity_Westwater Canyon_mean,field_capacity_Westwater Canyon_mean,wilting_point_Westwater Canyon_mean,Geo_K_Westwater Canyon_mean,Runoff_Westwater Canyon_mean,Recharge_Westwater Canyon_mean,Soil_Water_End_Of_Previous_Timestep_Westwater Canyon_mean,Soil_Saturation_Percent_End_Of_Timestep_Westwater Canyon_mean,precip_and_snowmelt_input_m3_Westwater Canyon_sum,irrigation_m3_Westwater Canyon_sum,AET_m3_Westwater Canyon_sum,Runoff_m3_Westwater Canyon_sum,Recharge_m3_Westwater Canyon_sum,Soil_Water_End_Of_Previous_Timestep_m3_Westwater Canyon_sum,Westwater Canyon_area_m2
0,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
1,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.251232
2,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
3,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
4,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
5,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
6,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
7,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
8,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
9,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
10,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
11,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
12,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
13,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
14,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
15,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
16,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.251232
17,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
18,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.251232
19,2024-01-01,11.365165919656489,0.0,2.8658897242517627,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,0.6075101144823022,8.623113499871579,62.14813962012337,45.18570034686522,37866463.526704885,0.0,9548890.17013776,2024153.0020886564,28726627.87978972,206760020.00115767,3333402383.2501135
20,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
21,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
22,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.251232
23,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
24,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
25,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
26,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
27,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
28,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
29,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
30,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
31,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.251232
32,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
33,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.251232
34,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
35,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
36,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
37,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
38,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
39,2024-02-01,29.845689968337773,0.0,2.8561310481070095,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,2.80017629618138,18.150852968838564,68.15247548645083,53.573184092790456,99444285.041212,0.0,9516294.983421318,9329964.287031725,60469288.54227895,226737298.23072818,3333402383.2501135
40,2024-03-01,34.698467210155286,0.0,8.89088036468181,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,5.629253443173321,18.82424011128843,69.6057857712689,58.34349197564442,115607271.43661003,0.0,29622721.724676732,18755074.52155409,62710519.9717691,231571605.67392445,3333402383.2501135
41,2024-03-01,34.698467210155286,0.0,8.89088036468181,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,5.629253443173321,18.82424011128843,69.6057857712689,58.34349197564442,115607271.43661003,0.0,29622721.724676732,18755074.52155409,62710519.9717691,231571605.67392445,3333402383.2501135
42,2024-03-01,34.698467210155286,0.0,8.89088036468181,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,5.629253443173321,18.82424011128843,69.6057857712689,58.34349197564442,115607271.43661003,0.0,29622721.724676732,18755074.52155409,62710519.9717691,231571605.67392445,3333402383.2501135
43,2024-03-01,34.698467210155286,0.0,8.89088036468181,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,5.629253443173321,18.82424011128843,69.6057857712689,58.34349197564442,115607271.43661003,0.0,29622721.724676732,18755074.52155409,62710519.9717691,231571605.67392445,3333402383.2501135
44,2024-03-01,34.698467210155286,0.0,8.89088036468181,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,5.629253443173321,18.82424011128843,69.6057857712689,58.34349197564442,115607271.43661003,0.0,29622721.724676732,18755074.52155409,62710519.9717691,231571605.67392445,3333402383.251232
45,2024-03-01,34.698467210155286,0.0,8.89088036468181,309.1805881097824,0.46332104512995864,62.34367931586344,35.952905245726534,8849.298768801104,5.629253443173321,18.82424011128843,69.6057857712689,58.34349197564442,115607271.43661003,0.0,29622721.724676732,18755074.52155409,62710519.9717691,231571605.67392445,3333402383.251232
