,Date,precip_and_snowmelt_input_Lower Green_mean,irrigation_Lower Green_mean,AET_Lower Green_mean,soil_thickness_Lower Green_mean,soil_porosity_Lower Green_mean,field_capacity_Lower Green_mean,wilting_point_Lower Green_mean,Geo_K_Lower Green_mean,Runoff_Lower Green_mean,Recharge_Lower Green_mean,Soil_Water_End_Of_Previous_Timestep_Lower Green_mean,Soil_Saturation_Percent_End_Of_Timestep_Lower Green_mean,precip_and_snowmelt_input_m3_Lower Green_sum,irrigation_m3_Lower Green_sum,AET_m3_Lower Green_sum,Runoff_m3_Lower Green_sum,Recharge_m3_Lower Green_sum,Soil_Water_End_Of_Previous_Timestep_m3_Lower Green_sum,Lower Green_area_m2
0,2005-01-01,76.98425473608023,0.0,10.359929582354368,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,11.36406338170311,42.722710641484944,94.58840844257205,60.39727029471183,2901884934.4336257,0.0,390506177.83063453,428377542.2201909,1610409951.587885,3561267571.2757607,37664117295.12642
1,2005-02-01,32.9570219218932,0.0,12.451913751822591,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,2.2846526271445917,25.470660654696555,87.30974352554847,54.59026663730179,1242308698.8853803,0.0,469362088.5345798,86123059.86166054,960116221.146551,3287215360.1029344,37664117295.12642
2,2005-03-01,34.412944094599666,0.0,20.293142566615668,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,3.5743191659629554,14.88392953208958,83.10991761867402,50.17343580098845,1297172256.5590303,0.0,764927319.0522811,134735248.6505717,561044593.5276384,3129086158.3655744,37664117295.12642
3,2005-04-01,28.810652264484503,1.657074957686031,23.827814970020956,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,2.5731786528343936,10.161878228036626,77.8733384945164,45.15184618953363,1085994331.449514,62458727.18883112,898151973.9388385,96996903.6841813,383051585.8727215,2931926097.645801,37664117295.12642
4,2005-05-01,28.302414387215194,4.30839494494625,35.08802653652241,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,2.281123152942475,7.265060878826207,69.16219833291143,38.14914633675131,1066830284.011766,162392692.76276097,1322581779.4386992,85984830.71705563,273855801.38651,2603951857.9407434,37664117295.12642
5,2005-06-01,39.254126878586185,6.628299830744124,48.77062750991645,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,3.0217056682943495,8.973692648057916,59.67165893808827,34.48012427737159,1479626748.3070714,249834908.75532448,1838349365.5165906,113894470.68165812,338256830.20368844,2246610092.976499,37664117295.12642
6,2005-07-01,10.964743069428414,8.6167898898925,57.14302576380967,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,2.3188476149944197,2.1445421719525104,43.42631014925645,21.988170172385924,413307171.53629214,324785385.52552193,2153952950.8034,87397816.80713414,80837859.56843512,1634968694.6749158,37664117295.12642
7,2005-08-01,30.811123739643016,6.959714835640925,41.479565668262104,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,2.701446443259598,4.9987617163672695,45.77419495584529,24.784506512753858,1161365901.8770964,262326654.69704646,1563529870.537813,101819874.75291367,188420811.3779169,1723362426.2898548,37664117295.12642
8,2005-09-01,38.90611589137514,3.314149915372062,34.692695513114806,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,1.8766787588504135,8.379203603748461,49.61540916296986,28.090746656350145,1466488617.3072019,124917454.37766224,1307704701.3152232,70734421.33230682,315832336.37585133,1867975230.3699155,37664117295.12642
9,2005-10-01,29.428164657423768,1.657074957686031,26.726349951509473,342.4623129468294,0.47844790275119503,72.18610164980531,37.087803687761614,12066.804626770949,1.587166062553339,7.211444521464307,50.832934764144234,29.542647444912816,1109245715.059167,62458727.18883112,1007423412.207545,59824516.8490856,271822027.78777933,1913811030.4652212,37664117295.12642
