,Date,precip_and_snowmelt_input_Little Bear-Logan_mean,irrigation_Little Bear-Logan_mean,AET_Little Bear-Logan_mean,soil_thickness_Little Bear-Logan_mean,soil_porosity_Little Bear-Logan_mean,field_capacity_Little Bear-Logan_mean,wilting_point_Little Bear-Logan_mean,Geo_K_Little Bear-Logan_mean,Runoff_Little Bear-Logan_mean,Recharge_Little Bear-Logan_mean,Soil_Water_End_Of_Previous_Timestep_Little Bear-Logan_mean,Soil_Saturation_Percent_End_Of_Timestep_Little Bear-Logan_mean,precip_and_snowmelt_input_m3_Little Bear-Logan_sum,irrigation_m3_Little Bear-Logan_sum,AET_m3_Little Bear-Logan_sum,Runoff_m3_Little Bear-Logan_sum,Recharge_m3_Little Bear-Logan_sum,Soil_Water_End_Of_Previous_Timestep_m3_Little Bear-Logan_sum,Little Bear-Logan_area_m2
0,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
1,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
2,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
3,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
4,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
5,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5150714
6,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
7,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
8,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
9,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
10,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
11,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
12,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
13,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
14,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5150714
15,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
16,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5150714
17,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
18,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
19,2024-01-01,112.64237273968905,0.0,11.483538523249711,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,14.528009710486321,72.71465351256424,158.6839128852131,69.89979360604718,257877903.9772453,0.0,26289762.192553923,33259398.402254302,166470011.1004041,362828991.09828556,2286464595.5050893
20,2024-02-01,159.06150193664826,0.0,20.534030327652463,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,34.206704110488275,85.9712122947935,176.96187916167926,78.25224878137305,364145530.5644678,0.0,47009586.59811496,78310310.16136996,196817670.11695138,404621504.86587405,2286464595.5050893
21,2024-02-01,159.06150193664826,0.0,20.534030327652463,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,34.206704110488275,85.9712122947935,176.96187916167926,78.25224878137305,364145530.5644678,0.0,47009586.59811496,78310310.16136996,196817670.11695138,404621504.86587405,2286464595.5050893
22,2024-02-01,159.06150193664826,0.0,20.534030327652463,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,34.206704110488275,85.9712122947935,176.96187916167926,78.25224878137305,364145530.5644678,0.0,47009586.59811496,78310310.16136996,196817670.11695138,404621504.86587405,2286464595.5050893
23,2024-02-01,159.06150193664826,0.0,20.534030327652463,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,34.206704110488275,85.9712122947935,176.96187916167926,78.25224878137305,364145530.5644678,0.0,47009586.59811496,78310310.16136996,196817670.11695138,404621504.86587405,2286464595.5050893
24,2024-02-01,159.06150193664826,0.0,20.534030327652463,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,34.206704110488275,85.9712122947935,176.96187916167926,78.25224878137305,364145530.5644678,0.0,47009586.59811496,78310310.16136996,196817670.11695138,404621504.86587405,2286464595.5050893
25,2024-02-01,159.06150193664826,0.0,20.534030327652463,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,34.206704110488275,85.9712122947935,176.96187916167926,78.25224878137305,364145530.5644678,0.0,47009586.59811496,78310310.16136996,196817670.11695138,404621504.86587405,2286464595.5050893
26,2024-02-01,159.06150193664826,0.0,20.534030327652463,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,34.206704110488275,85.9712122947935,176.96187916167926,78.25224878137305,364145530.5644678,0.0,47009586.59811496,78310310.16136996,196817670.11695138,404621504.86587405,2286464595.5050893
27,2024-02-01,159.06150193664826,0.0,20.534030327652463,456.66032845814385,0.5129025542991709,118.55163540576265,59.40132882102664,14015.903144213453,34.206704110488275,85.9712122947935,176.96187916167926,78.25224878137305,364145530.5644678,0.0,47009586.59811496,78310310.16136996,196817670.11695138,404621504.86587405,2286464595.5150714
